datetime,SUPERT_7_2.0,SUPERTd_7_2.0,SUPERTl_7_2.0,SUPERTs_7_2.0
2024-10-17T18:30:00.000Z,9822.069531919336,1,9822.069531919336,
2024-10-20T18:30:00.000Z,10917.365472672576,-1,,10917.365472672576
