datetime,SUPERT_7_2.0,SUPERTd_7_2.0,SUPERTl_7_2.0,SUPERTs_7_2.0
2024-10-17T18:30:00.000Z,1785.589550049359,-1,,1785.589550049359
2024-10-20T18:30:00.000Z,1762.2051582598222,-1,,1762.2051582598222
