datetime,SUPERT_7_2.0,SUPERTd_7_2.0,SUPERTl_7_2.0,SUPERTs_7_2.0
2024-10-17T18:30:00.000Z,141.13927288727126,-1,,141.13927288727126
2024-10-20T18:30:00.000Z,140.78940652307656,-1,,140.78940652307656
