datetime,SUPERT_7_2.0,SUPERTd_7_2.0,SUPERTl_7_2.0,SUPERTs_7_2.0
2024-10-17T18:30:00.000Z,846.9903633420677,-1,,846.9903633420677
2024-10-20T18:30:00.000Z,844.2773982770065,-1,,844.2773982770065
