datetime,SUPERT_7_2.0,SUPERTd_7_2.0,SUPERTl_7_2.0,SUPERTs_7_2.0
2024-10-17T18:30:00.000Z,925.690477883119,1,925.690477883119,
2024-10-20T18:30:00.000Z,930.6195921348526,1,930.6195921348526,
