datetime,SUPERT_7_3.0,SUPERTd_7_3.0,SUPERTl_7_3.0,SUPERTs_7_3.0
2024-10-17T18:30:00.000Z,1866.3445004870769,1,1866.3445004870769,
2024-10-20T18:30:00.000Z,2026.1103537637298,-1,,2026.1103537637298
