datetime,SUPERT_7_3.0,SUPERTd_7_3.0,SUPERTl_7_3.0,SUPERTs_7_3.0
2024-10-17T18:30:00.000Z,5562.238997102633,-1,,5562.238997102633
2024-10-20T18:30:00.000Z,5562.238997102633,-1,,5562.238997102633
