datetime,SUPERT_7_3.0,SUPERTd_7_3.0,SUPERTl_7_3.0,SUPERTs_7_3.0
2024-10-17T18:30:00.000Z,774.6834842148961,-1,,774.6834842148961
2024-10-20T18:30:00.000Z,766.4536311066474,-1,,766.4536311066474
