datetime,SUPERT_7_3.0,SUPERTd_7_3.0,SUPERTl_7_3.0,SUPERTs_7_3.0
2024-10-17T18:30:00.000Z,565.0371737545868,-1,,565.0371737545868
2024-10-20T18:30:00.000Z,564.2282587968092,-1,,564.2282587968092
