datetime,SUPERT_7_3.0,SUPERTd_7_3.0,SUPERTl_7_3.0,SUPERTs_7_3.0
2024-10-17T18:30:00.000Z,25709.631691555373,-1,,25709.631691555373
2024-10-20T18:30:00.000Z,25668.729896771707,-1,,25668.729896771707
