datetime,SUPERT_7_3.0,SUPERTd_7_3.0,SUPERTl_7_3.0,SUPERTs_7_3.0
2024-10-17T18:30:00.000Z,5666.619074584944,-1,,5666.619074584944
2024-10-20T18:30:00.000Z,5626.880902260947,-1,,5626.880902260947
