datetime,SUPERT_7_3.0,SUPERTd_7_3.0,SUPERTl_7_3.0,SUPERTs_7_3.0
2024-10-17T18:30:00.000Z,16006.340315690217,1,16006.340315690217,
2024-10-20T18:30:00.000Z,16006.340315690217,1,16006.340315690217,
