datetime,SUPERT_7_3.0,SUPERTd_7_3.0,SUPERTl_7_3.0,SUPERTs_7_3.0
2024-10-17T18:30:00.000Z,606.2901757993662,-1,,606.2901757993662
2024-10-20T18:30:00.000Z,600.105304002359,-1,,600.105304002359
