datetime,SUPERT_7_3.0,SUPERTd_7_3.0,SUPERTl_7_3.0,SUPERTs_7_3.0
2024-10-17T18:30:00.000Z,1862.6302250873377,-1,,1862.6302250873377
2024-10-20T18:30:00.000Z,1840.5468523535542,-1,,1840.5468523535542
