datetime,SUPERT_7_3.0,SUPERTd_7_3.0,SUPERTl_7_3.0,SUPERTs_7_3.0
2024-10-17T18:30:00.000Z,4707.021301888868,1,4707.021301888868,
2024-10-20T18:30:00.000Z,4868.8494797922485,1,4868.8494797922485,
